payer_country_encoder,date,p10,p50,p90,mean
65,2023-05-22,78107.640625,111531.8046875,147644.328125,111836.6484375
65,2023-05-23,70149.93359375,94535.40625,120862.71875,93088.0703125
65,2023-05-24,55698.25390625,78509.75390625,110967.30078125,77994.23046875
65,2023-05-25,55586.5078125,85745.296875,116861.1484375,84869.33203125
65,2023-05-26,96158.4921875,133418.8046875,175230.3984375,133962.1171875
65,2023-05-27,113306.12890625,157636.0703125,213358.9296875,183318.1953125
65,2023-05-28,102773.34765625,142578.140625,177515.3046875,138808.578125
65,2023-05-29,80816.45703125,110963.58984375,148336.34375,110832.0625
65,2023-05-30,70921.248046875,93295.875,119765.78125,92086.16015625
65,2023-05-31,57144.05859375,81031.1484375,106625.29296875,80812.71484375
65,2023-06-01,61526.8828125,85970.02734375,115155.62109375,85541.109375
65,2023-06-02,95338.12109375,137690.6875,173132.21875,134449.49609375
65,2023-06-03,96364.0703125,159719.953125,203918.75,154448.40625
65,2023-06-04,89389.7421875,143683.0078125,183339.3671875,138123.671875
65,2023-06-05,84364.4140625,113176.09375,152697.0859375,113931.35546875
65,2023-06-06,61923.59375,95388.87890625,123608.640625,93115.6796875
65,2023-06-07,59615.4375,83340.4921875,112193.5625,81974.74609375
65,2023-06-08,58067.6953125,87516.71484375,115895.4921875,84457.64453125
65,2023-06-09,94932.18359375,139060.8046875,183960.484375,140613.6796875
65,2023-06-10,104094.9140625,159472.78125,208310.40625,154182.1015625
65,2023-06-11,95141.9609375,140949.9140625,184434.359375,138821.2890625
65,2023-06-12,73904.47265625,114361.65234375,151308.734375,110940.3203125
65,2023-06-13,68173.814453125,94112.41015625,123754.61328125,94086.6953125
65,2023-06-14,60220.04296875,81784.8359375,111667.50390625,82752.33203125
65,2023-06-15,61200.708984375,86478.4921875,118517.26953125,84984.85546875
65,2023-06-16,86954.47265625,136223.56640625,176448.1953125,138460.0234375
65,2023-06-17,105675.72265625,159486.265625,205112.96875,154971.2890625
65,2023-06-18,89967.98828125,140239.2109375,180626.125,137782.53125
65,2023-06-19,79031.953125,109113.62109375,147144.7734375,108473.5703125
65,2023-06-20,68766.0546875,93633.9140625,123629.87890625,93597.65625
65,2023-06-21,63430.755859375,82481.1953125,115106.32421875,82695.20703125
65,2023-06-22,54434.896484375,86036.5390625,114643.64453125,83893.55078125
65,2023-06-23,80700.57421875,137155.39453125,175018.546875,132112.8359375
65,2023-06-24,99644.61328125,155198.5703125,200192.5234375,152526.296875
65,2023-06-25,91298.46484375,139820.3828125,182403.296875,138614.6015625
65,2023-06-26,73365.751953125,111550.63671875,149219.296875,109157.4921875
65,2023-06-27,69120.197265625,92779.14453125,124301.55078125,93884.0078125
65,2023-06-28,61949.421875,80649.60546875,110010.3515625,82102.02734375
65,2023-06-29,56303.83984375,85510.5390625,120653.5703125,85531.38671875
65,2023-06-30,86907.18359375,132543.18359375,174297.8359375,135348.81640625
65,2023-07-01,92690.2890625,161233.390625,210775.4765625,155104.0703125
65,2023-07-02,89476.22265625,144119.875,189602.8828125,140328.2421875
65,2023-07-03,76592.43359375,111965.5546875,150898.7578125,107562.56640625
65,2023-07-04,69863.6015625,97186.12890625,125777.86328125,96298.10546875
65,2023-07-05,61586.76171875,85612.4921875,116612.29296875,83241.66015625
65,2023-07-06,51499.279296875,86500.8984375,114319.56640625,83914.59765625
65,2023-07-07,89504.015625,137697.57421875,177482.0078125,134590.54296875
65,2023-07-08,108229.01953125,163622.2421875,213002.7421875,161589.5
65,2023-07-09,93482.52734375,142567.859375,189143.296875,143188.71875
81,2023-04-01,0.0,0.0,0.0,71.0
81,2023-04-02,0.0,0.0,99.0,72.29
81,2023-04-03,0.0,0.0,0.0,93.82
81,2023-04-04,0.0,0.0,0.0,23.78
81,2023-04-05,0.0,0.0,0.0,31.670700073242188
81,2023-04-06,0.0,0.0,0.0,73.57
81,2023-04-07,0.0,0.0,0.0,58.21
81,2023-04-08,0.0,0.0,490.0,199.7
81,2023-04-09,0.0,0.0,0.0,101.77840026855469
81,2023-04-10,0.0,0.0,0.0,31.29
81,2023-04-11,0.0,0.0,0.0,90.38
81,2023-04-12,0.0,0.0,0.0,63.0
81,2023-04-13,0.0,0.0,169.0,68.61
81,2023-04-14,0.0,0.0,0.0,57.99070007324219
81,2023-04-15,0.0,0.0,0.0,56.5
81,2023-04-16,0.0,0.0,0.0,39.8
81,2023-04-17,0.0,0.0,0.0,14.7
81,2023-04-18,0.0,0.0,58.0,54.36
81,2023-04-19,0.0,0.0,400.0,99.9
81,2023-04-20,0.0,0.0,0.0,70.64070007324219
81,2023-04-21,0.0,0.0,0.0,41.85
81,2023-04-22,0.0,0.0,400.0,99.1
81,2023-04-23,0.0,0.0,0.0,9.4
81,2023-04-24,0.0,0.0,0.0,129.85
81,2023-04-25,0.0,0.0,0.0,47.58
81,2023-04-26,0.0,0.0,320.0,68.9
81,2023-04-27,0.0,0.0,0.0,55.830700073242184
81,2023-04-28,0.0,0.0,0.0,61.0431005859375
81,2023-04-29,0.0,0.0,0.0,33.8
81,2023-04-30,0.0,0.0,0.0,76.09
81,2023-05-01,0.0,0.0,350.0,162.02
81,2023-05-02,0.0,0.0,0.0,71.0
81,2023-05-03,0.0,0.0,0.0,30.27
81,2023-05-04,0.0,0.0,0.0,56.540700073242185
81,2023-05-05,0.0,0.0,0.0,84.85
81,2023-05-06,0.0,0.0,0.0,64.5
81,2023-05-07,0.0,0.0,0.0,31.638400268554687
81,2023-05-08,0.0,0.0,0.0,30.0
81,2023-05-09,0.0,0.0,0.0,76.0
81,2023-05-10,0.0,0.0,0.0,48.0
81,2023-05-11,0.0,0.0,0.0,42.640700073242186
81,2023-05-12,0.0,0.0,0.0,77.85
81,2023-05-13,0.0,0.0,0.0,70.8
81,2023-05-14,0.0,0.0,0.0,73.0
81,2023-05-15,0.0,0.0,0.0,153.35
81,2023-05-16,0.0,0.0,0.0,51.5
81,2023-05-17,0.0,0.0,300.0,81.0
81,2023-05-18,0.0,0.0,0.0,32.19
81,2023-05-19,0.0,0.0,0.0,50.76
81,2023-05-20,0.0,0.0,0.0,56.4
81,2023-05-21,0.0,0.0,0.0,96.5
81,2023-05-22,0.0,0.0,0.0,60.58
81,2023-05-23,0.0,0.0,0.0,77.2
81,2023-05-24,0.0,0.0,200.0,79.0
81,2023-05-25,0.0,0.0,0.0,21.0
81,2023-05-26,0.0,0.0,0.0,100.4
81,2023-05-27,0.0,0.0,0.0,92.9
81,2023-05-28,0.0,0.0,450.0,105.77840026855469
81,2023-05-29,0.0,0.0,0.0,51.3
81,2023-05-30,0.0,0.0,0.0,88.2
81,2023-05-31,0.0,0.0,0.0,23.01
81,2023-06-01,0.0,0.0,0.0,26.640700073242186
81,2023-06-02,0.0,0.0,0.0,129.52
81,2023-06-03,0.0,0.0,0.0,79.44
81,2023-06-04,0.0,0.0,0.0,45.768400268554686
81,2023-06-05,0.0,0.0,0.0,69.0
81,2023-06-06,0.0,0.0,0.0,62.15
81,2023-06-07,0.0,0.0,500.0,154.01
81,2023-06-08,0.0,0.0,0.0,21.640700073242186
81,2023-06-09,0.0,0.0,0.0,99.4
81,2023-06-10,0.0,0.0,400.0,107.7
81,2023-06-11,0.0,0.0,0.0,96.39
81,2023-06-12,0.0,0.0,0.0,125.4607000732422
81,2023-06-13,0.0,0.0,0.0,60.01
81,2023-06-14,0.0,0.0,1.0,34.481400146484376
81,2023-06-15,0.0,0.0,0.0,18.69
81,2023-06-16,0.0,0.0,0.0,135.4931005859375
81,2023-06-17,0.0,0.0,350.0,142.8
81,2023-06-18,0.0,0.0,450.0,99.95840026855468
81,2023-06-19,0.0,0.0,0.0,88.11
81,2023-06-20,0.0,0.0,0.0,38.2
81,2023-06-21,0.0,0.0,200.0,125.6931005859375
81,2023-06-22,0.0,0.0,0.0,19.04070007324219
81,2023-06-23,0.0,0.0,0.0,187.2331005859375
81,2023-06-24,0.0,0.0,0.0,105.4784002685547
81,2023-06-25,0.0,0.0,0.0,46.67840026855469
81,2023-06-26,0.0,0.0,250.0,142.03
81,2023-06-27,0.0,0.0,100.0,81.8
81,2023-06-28,0.0,0.0,0.0,23.48
81,2023-06-29,0.0,0.0,1.0,131.01
81,2023-06-30,0.0,0.0,0.0,134.02
81,2023-07-01,0.0,0.0,0.0,53.3
81,2023-07-02,0.0,0.0,0.0,127.77150085449219
81,2023-07-03,0.0,0.0,0.0,72.82
81,2023-07-04,0.0,0.0,58.0,100.32
81,2023-07-05,0.0,0.0,0.0,37.01
81,2023-07-06,0.0,0.0,100.0,67.92140014648437
81,2023-07-07,0.0,0.0,0.0,99.686201171875
81,2023-07-08,0.0,0.0,0.0,105.35
81,2023-07-09,0.0,0.0,0.0,15.168400268554688
74,2023-04-01,-344.0151176452637,-30.554306983947754,408.56390380859375,-5.118656158447266
74,2023-04-02,169.94322204589844,417.4632911682129,746.2177734375,425.0505599975586
74,2023-04-03,205.02760314941406,819.6265563964844,1486.5626831054688,842.8702697753906
74,2023-04-04,-2.13592529296875,592.0021362304688,1231.5741577148438,642.3211364746094
74,2023-04-05,346.06251525878906,882.8923034667969,1438.9526977539062,896.4490661621094
74,2023-04-06,30.040451049804688,392.79173278808594,1075.1417541503906,398.81724548339844
74,2023-04-07,-68.61376953125,426.2244567871094,838.783935546875,356.14498138427734
74,2023-04-08,-99.75950622558594,77.44375610351562,384.9356460571289,73.6329574584961
74,2023-04-09,263.01771545410156,512.0839614868164,982.5197448730469,556.2449798583984
74,2023-04-10,322.735107421875,804.9132843017578,1456.3630981445312,810.7504119873047
74,2023-04-11,178.2469482421875,537.6508483886719,945.6375122070312,534.9538421630859
74,2023-04-12,362.92991638183594,881.4729156494141,1465.8889770507812,921.6092681884766
74,2023-04-13,145.78659057617188,329.5400848388672,754.6912231445312,336.7582244873047
74,2023-04-14,52.41773986816406,328.1576156616211,739.0299987792969,329.06866455078125
74,2023-04-15,-56.2319450378418,34.79493713378906,281.8211364746094,53.77130126953125
74,2023-04-16,190.46385192871094,411.71705532073975,763.6233367919922,416.9321002960205
74,2023-04-17,221.07669067382812,565.227002620697,1007.4908142089844,526.1948127746582
74,2023-04-18,149.85757446289062,342.92246437072754,701.2673645019531,365.2650833129883
74,2023-04-19,367.7470016479492,643.1977872848511,1166.5426330566406,663.7326278686523
74,2023-04-20,160.32444381713867,249.58724355697632,577.3913269042969,287.55439376831055
74,2023-04-21,133.95834350585938,189.8069441318512,488.8524932861328,249.51073455810547
74,2023-04-22,-45.89034461975098,-17.411600708961487,186.50706481933594,4.068901062011719
74,2023-04-23,307.4191656112671,443.3577170372009,657.3771324157715,454.89794063568115
74,2023-04-24,418.00432205200195,643.4196453094482,1103.3722534179688,707.7104187011719
74,2023-04-25,233.8152313232422,334.55857837200165,603.864580154419,335.37730073928833
74,2023-04-26,474.2391548156738,661.4389137029648,934.0178909301758,679.5968036651611
74,2023-04-27,200.61181139945984,232.21960270404816,417.9358215332031,312.1395568847656
74,2023-04-28,108.70206212997437,113.25475287437439,396.80397033691406,145.1572036743164
74,2023-04-29,-52.93584609031677,-49.74586868286133,65.5495834350586,-54.5845103263855
74,2023-04-30,297.3048312664032,394.1910737156868,540.9874610900879,407.3698148727417
74,2023-05-01,418.7946276664734,580.5104215145111,776.740837097168,602.7499942779541
74,2023-05-02,251.44138181209564,381.5847737789154,518.9214372634888,393.37852668762207
74,2023-05-03,445.1140580177307,624.4077507853508,841.9371957778931,630.6659560203552
74,2023-05-04,253.4544427394867,278.6675906777382,400.464732170105,297.0305461883545
74,2023-05-05,158.15866136550903,208.3575946688652,358.8105158805847,212.93308401107788
74,2023-05-06,28.502783060073853,31.462871432304382,155.4124674797058,30.06560742855072
74,2023-05-07,303.2896695137024,416.0490050315857,582.9102194309235,419.17764139175415
74,2023-05-08,389.2642095088959,563.8625982999802,809.5517842769623,569.9752130508423
74,2023-05-09,306.22691679000854,369.9496192932129,561.1361818313599,371.06749069690704
74,2023-05-10,482.10082507133484,663.9492043852806,871.6333861351013,662.3661997914314
74,2023-05-11,251.8729246854782,258.6484011411667,394.8932309150696,255.35514044761658
74,2023-05-12,134.6240749359131,148.458642244339,269.1112768650055,147.10263043642044
74,2023-05-13,-13.768596291542053,-11.74711287021637,116.24349975585938,-9.813432693481445
74,2023-05-14,344.60112285614014,443.3064684867859,606.139820098877,450.12949657440186
74,2023-05-15,444.00663578510284,607.250359416008,835.3847262859344,611.9897584915161
74,2023-05-16,263.60765743255615,384.39449203014374,519.5364849567413,384.51496881246567
74,2023-05-17,468.5769958496094,641.040105164051,836.4712822437286,643.8551561832428
74,2023-05-18,224.20425987243652,245.79612004756927,411.99600648880005,249.92246055603027
74,2023-05-19,108.01601791381836,159.44642877578735,266.1651601791382,162.16451144218445
74,2023-05-20,-31.546277165412903,-29.529997885227203,72.86791658401489,-30.003812424838543
74,2023-05-21,259.3574454188347,356.5480579137802,555.4727694988251,379.49683952331543
74,2023-05-22,411.30649280548096,557.1818174123764,820.2471933364868,560.4871411323547
74,2023-05-23,283.0805329680443,369.7469429373741,586.5319867134094,376.00261974334717
74,2023-05-24,426.78241086006165,635.3573084771633,783.2944612503052,642.2581028938293
74,2023-05-25,250.77894592285156,253.65904796123505,381.11496901512146,255.75672578811646
74,2023-05-26,175.6961258649826,177.28101974725723,300.6360607147217,175.85389572381973
74,2023-05-27,-36.33171892166138,-34.43476212024689,63.967339277267456,-35.10842467844486
74,2023-05-28,290.3755395412445,347.0539516210556,524.3403074741364,348.5685682296753
74,2023-05-29,467.86446380615234,634.6098594069481,868.8855321407318,631.2690880298615
74,2023-05-30,269.08416295051575,354.4835352599621,540.597738981247,354.634630382061
74,2023-05-31,441.3981568813324,649.9302775263786,888.2314701080322,650.3129864931107
74,2023-06-01,162.34394550323486,222.26151937246323,325.8801679611206,220.44960689544678
74,2023-06-02,160.0610954761505,161.598199903965,276.75978231430054,163.13857865333557
74,2023-06-03,-34.44433319568634,-33.12012851238251,99.74648761749268,-32.62530434131622
74,2023-06-04,275.4379394054413,346.2592279314995,561.6969676017761,346.00447031855583
74,2023-06-05,430.9962704181671,608.7810814976692,821.9129297733307,608.3187814950943
74,2023-06-06,247.50311696529388,335.6630819439888,520.0143935680389,335.76590049266815
74,2023-06-07,486.02368700504303,681.4901830852032,945.6236183643341,681.3735226392746
74,2023-06-08,212.3622635602951,214.34089568257332,362.20643281936646,214.06293660402298
74,2023-06-09,163.9964101910591,227.21364188194275,303.9038562774658,226.89704018831253
74,2023-06-10,162.12248080968857,163.85799211263657,265.4655616283417,163.74803757667542
74,2023-06-11,347.49478328227997,482.7505379319191,717.1085319519043,483.14945220947266
74,2023-06-12,411.8104490041733,563.9456929564476,888.9590215682983,563.891864836216
74,2023-06-13,245.44893097877502,324.11528837680817,534.1095752716064,324.12721061706543
74,2023-06-14,450.0017102956772,612.8177277445793,843.3655033111572,612.6523527801037
74,2023-06-15,221.28946816921234,261.0611466765404,445.48693239688873,260.8059011809528
74,2023-06-16,185.3255342245102,187.12999972701073,238.11845207214355,186.91737236082554
74,2023-06-17,-52.045319974422455,-50.430844843387604,116.33207631111145,-50.49426358938217
74,2023-06-18,289.22016274929047,344.8121874332428,546.3012437820435,345.0851044654846
74,2023-06-19,409.1042380332947,613.7421044111252,838.1028463840485,614.002577662468
74,2023-06-20,260.84535878896713,352.4219390153885,602.7657520771027,352.6183041334152
74,2023-06-21,492.4132122993469,727.2907558083534,952.2931125164032,727.4285246729851
74,2023-06-22,223.4395158290863,293.54947793483734,405.9355535507202,293.2456151843071
74,2023-06-23,200.43577539920807,299.7879629731178,449.1912033557892,299.7762594819069
74,2023-06-24,6.975238621234894,8.709800064563751,109.95630311965942,8.831419706344604
74,2023-06-25,311.3127139210701,369.5861184000969,615.4061167240143,369.38675117492676
74,2023-06-26,383.4560236930847,563.0320452451706,848.8345630168915,562.8899223804474
74,2023-06-27,277.63492238521576,405.61687859892845,581.0209865570068,405.64605021476746
74,2023-06-28,451.89952850341797,639.1279998421669,888.2039351463318,639.2329404354095
74,2023-06-29,196.88973462581635,214.94636708498,380.7735285758972,214.93901133537292
74,2023-06-30,170.63791692256927,204.1840471625328,357.9087562561035,204.21740865707397
74,2023-07-01,27.698203563690186,29.643021404743195,122.19409894943237,29.621851801872253
74,2023-07-02,244.73478692770004,344.14247584342957,499.5108983516693,344.2937443256378
74,2023-07-03,384.1044249534607,539.1374377608299,770.0637038946152,538.7641046345234
74,2023-07-04,259.8810915350914,372.0573965907097,590.9642235040665,371.9979625940323
74,2023-07-05,444.31966239213943,673.0965677499771,949.3414046764374,673.3722214698792
74,2023-07-06,242.3835048675537,277.65926921367645,454.8749620914459,277.63175791502
74,2023-07-07,171.16206640005112,184.31527590751648,265.26207637786865,184.2847222685814
74,2023-07-08,80.17322313785553,82.4263756275177,213.5247745513916,82.13250315189362
74,2023-07-09,369.91204130649567,486.4801539182663,697.5161302089691,485.5456739664078
76,2023-04-01,-0.07011577486991882,0.021907377988100052,0.12811294198036194,0.014996695332229137
76,2023-04-02,-0.08269151300191879,0.00827366579324007,0.10326159000396729,0.016962725669145584
76,2023-04-03,-0.0639454796910286,0.0345960296690464,0.1423892378807068,0.02839217334985733
76,2023-04-04,-0.09038358926773071,0.007901333272457123,0.09157130867242813,0.0027186048682779074
76,2023-04-05,-0.10765644907951355,0.023247042670845985,0.1316428780555725,0.01950930804014206
76,2023-04-06,-0.09632288664579391,-0.005879184231162071,0.08061156421899796,-0.010643938556313515
76,2023-04-07,-0.10624690353870392,0.00210640043951571,0.09280997514724731,-0.0007611119654029608
76,2023-04-08,-0.09389105439186096,0.019199559465050697,0.1497809886932373,0.019811108708381653
76,2023-04-09,-0.08290575444698334,-0.002450157655403018,0.06759671866893768,0.0036467332392930984
76,2023-04-10,-0.09467662870883942,0.024579428136348724,0.1241460070014,0.020091407001018524
76,2023-04-11,-0.09781430661678314,-0.0029946158174425364,0.07429033517837524,0.00035765310167334974
76,2023-04-12,-0.07853890210390091,0.019534965977072716,0.105248361825943,0.022689851000905037
76,2023-04-13,-0.12570691108703613,0.019599806517362595,0.1849164515733719,-0.0018720164662227035
76,2023-04-14,-0.09874459356069565,-0.0052262889221310616,0.09601516276597977,-0.014241715893149376
76,2023-04-15,-0.09338968247175217,0.02189152128994465,0.15155093371868134,0.030845431610941887
76,2023-04-16,-0.07186131924390793,-0.002427739091217518,0.05606382340192795,-0.0030932307709008455
76,2023-04-17,-0.049808260053396225,0.02597893588244915,0.10235024988651276,0.024191178381443024
76,2023-04-18,-0.07059568911790848,0.02829095348715782,0.14718802273273468,0.03165585920214653
76,2023-04-19,-0.09901072829961777,-0.009675845503807068,0.1256846785545349,0.0003824195882771164
76,2023-04-20,-0.1193983405828476,0.01650179736316204,0.12970884144306183,0.008499047718942165
76,2023-04-21,-0.09153693169355392,0.012168873101472855,0.12477878481149673,0.027231300249695778
76,2023-04-22,-0.11252637207508087,0.0011177704436704516,0.07321655750274658,-0.013501807115972042
76,2023-04-23,-0.09895847737789154,-0.011561269871890545,0.1075267493724823,-0.011816970072686672
76,2023-04-24,-0.09596214443445206,0.02013769932091236,0.13941174745559692,0.04169813171029091
76,2023-04-25,-0.08214103430509567,0.01726686581969261,0.08106458932161331,-0.013037255965173244
76,2023-04-26,-0.08388902992010117,0.006708798464387655,0.0903249979019165,-0.021237192675471306
76,2023-04-27,-0.0725662037730217,0.018375979736447334,0.09604920446872711,0.009274640120565891
76,2023-04-28,-0.10004065930843353,-0.006027388386428356,0.07600675523281097,-0.006741864141076803
76,2023-04-29,-0.10815535485744476,-0.008209163323044777,0.09437432885169983,-0.017684627324342728
76,2023-04-30,-0.09939301013946533,-0.009507776238024235,0.10186343640089035,0.0012482136953622103
76,2023-05-01,-0.06825394928455353,0.036570996046066284,0.1410040706396103,0.027763070538640022
76,2023-05-02,-0.07729237526655197,0.01631370186805725,0.10774251818656921,0.018096763640642166
76,2023-05-03,-0.06661178171634674,0.0237779151648283,0.1530982404947281,0.03713111951947212
76,2023-05-04,-0.09072281420230865,-0.004634605720639229,0.07958882302045822,-0.013200504705309868
76,2023-05-05,-0.10116325318813324,0.022624799981713295,0.13432396948337555,0.01606144942343235
76,2023-05-06,-0.10478286445140839,0.019025662913918495,0.09468825906515121,0.009012299589812756
76,2023-05-07,-0.10696176439523697,0.006519650109112263,0.07434049248695374,-0.008120833896100521
76,2023-05-08,-0.0735306367278099,0.02363497018814087,0.11294742673635483,0.025945132598280907
76,2023-05-09,-0.11396817862987518,0.014856917783617973,0.08995022624731064,0.010130265727639198
76,2023-05-10,-0.0807570144534111,0.030473526567220688,0.14468765258789062,0.023744354024529457
76,2023-05-11,-0.0806678906083107,0.004942096769809723,0.10521532595157623,0.013207304291427135
76,2023-05-12,-0.09422034025192261,0.003259049728512764,0.1435377150774002,0.015284860506653786
76,2023-05-13,-0.10122855007648468,0.006494567263871431,0.10114799439907074,0.00011345036182319745
76,2023-05-14,-0.06092935428023338,0.0015969378873705864,0.06764281541109085,0.001558313611894846
76,2023-05-15,-0.11453143507242203,0.014906138181686401,0.15840557217597961,0.04419794678688049
76,2023-05-16,-0.13076135516166687,-0.0035850664135068655,0.09115732461214066,0.02004571259021759
76,2023-05-17,-0.11008155345916748,-0.012050340883433819,0.08604062348604202,-0.006238837260752916
76,2023-05-18,-0.0659123882651329,0.005962942726910114,0.10773904621601105,0.008982685394585133
76,2023-05-19,-0.08547894656658173,0.02026286907494068,0.16443173587322235,0.013866692781448364
76,2023-05-20,-0.07292331755161285,0.006371527444571257,0.08042526245117188,-0.0006844883901067078
76,2023-05-21,-0.09465953707695007,-0.007836723700165749,0.06335582584142685,-0.01817748323082924
76,2023-05-22,-0.07650405913591385,0.021053902804851532,0.14020614326000214,0.04535636305809021
76,2023-05-23,-0.14786408841609955,0.032126534730196,0.15012970566749573,-0.009258747100830078
76,2023-05-24,-0.1132173016667366,0.007125167641788721,0.1862007975578308,0.03097081370651722
76,2023-05-25,-0.10159941762685776,0.00947426538914442,0.11672697961330414,0.006324595306068659
76,2023-05-26,-0.08579399436712265,-0.0033834772184491158,0.1113053485751152,-0.0014961010310798883
76,2023-05-27,-0.08323495090007782,0.01053506601601839,0.13799342513084412,0.01623908430337906
76,2023-05-28,-0.08488687872886658,-0.003207964124158025,0.07670125365257263,-0.011183302849531174
76,2023-05-29,-0.037127889692783356,0.04532074183225632,0.14854125678539276,0.0586625337600708
76,2023-05-30,-0.08485854417085648,0.011079502291977406,0.13346995413303375,-0.016842419281601906
76,2023-05-31,-0.11177156865596771,0.0037530874833464622,0.15836724638938904,0.013429300859570503
76,2023-06-01,-0.11145876348018646,-0.006701595149934292,0.11444196105003357,0.0004246547177899629
76,2023-06-02,-0.07663928717374802,0.007655899040400982,0.14965622127056122,0.026743652299046516
76,2023-06-03,-0.11046196520328522,0.005254104267805815,0.11726243793964386,0.008454312570393085
76,2023-06-04,-0.10224766284227371,-0.020396510139107704,0.07024235278367996,-0.021941233426332474
76,2023-06-05,-0.10970328003168106,0.0233553908765316,0.1428966224193573,0.030153827741742134
76,2023-06-06,-0.08254726231098175,0.004544826224446297,0.165724515914917,0.02772785723209381
76,2023-06-07,-0.0698469802737236,0.04118197783827782,0.20174314081668854,0.044857319444417953
76,2023-06-08,-0.11706934869289398,0.021770358085632324,0.156981959939003,0.0191911943256855
76,2023-06-09,-0.1447669118642807,0.0001220776466652751,0.14615598320960999,-0.0020193541422486305
76,2023-06-10,-0.08251908421516418,0.004680474754422903,0.1202593669295311,0.014167364686727524
76,2023-06-11,-0.08044583350419998,0.0009472992387600243,0.08320137113332748,0.0008316631428897381
76,2023-06-12,-0.07185673713684082,0.027062781155109406,0.13046970963478088,0.01443258486688137
76,2023-06-13,-0.06956387311220169,0.000612912408541888,0.10149675607681274,0.007181279826909304
76,2023-06-14,-0.15417586266994476,0.029380926862359047,0.18574413657188416,0.013830273412168026
76,2023-06-15,-0.10877671092748642,0.0072745028883218765,0.14227163791656494,0.02105279266834259
76,2023-06-16,-0.13232845067977905,0.02762969769537449,0.17030730843544006,0.016071224585175514
76,2023-06-17,-0.11073356866836548,-0.024111805483698845,0.18042825162410736,0.020473968237638474
76,2023-06-18,-0.09035591781139374,0.006254177540540695,0.08624868094921112,-0.003460958832874894
76,2023-06-19,-0.09441715478897095,0.009150044061243534,0.1751706600189209,0.024272887036204338
76,2023-06-20,-0.0783461332321167,0.01604395918548107,0.10094823688268661,-0.0055423094891011715
76,2023-06-21,-0.10781005024909973,0.014310142956674099,0.10417155176401138,0.0075746988877654076
76,2023-06-22,-0.12358663231134415,0.012884236872196198,0.08636645972728729,0.020660853013396263
76,2023-06-23,-0.08364508301019669,0.01509726233780384,0.09340368956327438,0.009152413345873356
76,2023-06-24,-0.06659629940986633,0.008195174857974052,0.08670806139707565,0.0029971038457006216
76,2023-06-25,-0.13886049389839172,-0.010553518310189247,0.08064298331737518,-0.007327048107981682
76,2023-06-26,-0.11204366385936737,0.02276328019797802,0.11160500347614288,0.01901525817811489
76,2023-06-27,-0.11006027460098267,0.013526814058423042,0.0972990095615387,0.0066054705530405045
76,2023-06-28,-0.087901271879673,0.009782902896404266,0.07609747350215912,0.010232529602944851
76,2023-06-29,-0.11303999274969101,-0.018193811178207397,0.06570348888635635,-0.017840376123785973
76,2023-06-30,-0.08676431328058243,-0.0026248227804899216,0.07996956259012222,-0.009072031825780869
76,2023-07-01,-0.07449338585138321,0.02191735990345478,0.1348859965801239,0.026233993470668793
76,2023-07-02,-0.09571969509124756,0.0033526525367051363,0.09814020991325378,-0.0025171947199851274
76,2023-07-03,-0.08155478537082672,0.04708509147167206,0.1955881267786026,0.01899486407637596
76,2023-07-04,-0.10648949444293976,0.0008398178615607321,0.10601912438869476,-0.0017294377321377397
76,2023-07-05,-0.09301409125328064,0.024705026298761368,0.15239565074443817,0.024730833247303963
76,2023-07-06,-0.08781164884567261,0.004837358370423317,0.11838755011558533,0.01969221793115139
76,2023-07-07,-0.11039961129426956,-0.0008809307473711669,0.13390755653381348,0.007131403312087059
76,2023-07-08,-0.12255886197090149,-0.007799777202308178,0.07288865745067596,-0.01224526297301054
76,2023-07-09,-0.0952206403017044,0.0068231928162276745,0.08666586130857468,0.010421611368656158
78,2023-04-01,62.56117248535156,256.19286727905273,529.0848846435547,224.91278839111328
78,2023-04-02,179.18610382080078,345.7627010345459,540.3746032714844,345.5513229370117
78,2023-04-03,153.90511322021484,213.70640563964844,405.2130126953125,224.496337890625
78,2023-04-04,12.32012939453125,207.66446685791016,473.6819152832031,207.0804214477539
78,2023-04-05,96.05343627929688,164.826434135437,304.64227294921875,161.5810317993164
78,2023-04-06,204.9176483154297,376.4876708984375,624.6017761230469,378.4837131500244
78,2023-04-07,212.72572326660156,440.7563171386719,681.3921813964844,433.116397857666
78,2023-04-08,179.13897323608398,237.8178789615631,398.5732879638672,245.5501527786255
78,2023-04-09,234.28525352478027,330.11403012275696,458.58090591430664,337.7641086578369
78,2023-04-10,202.05549812316895,216.49781131744385,368.39565658569336,218.3130292892456
78,2023-04-11,166.81512641906738,180.5824190378189,269.7504692077637,181.93054175376892
78,2023-04-12,120.4057993888855,125.5819103717804,246.82544136047363,132.40550184249878
78,2023-04-13,303.34005546569824,383.3113681077957,515.4765586853027,390.14734268188477
78,2023-04-14,325.523663520813,421.084907412529,594.1026611328125,431.87128162384033
78,2023-04-15,186.97541999816895,249.6547360420227,374.5562400817871,244.89722628123127
78,2023-04-16,245.2355818748474,281.05031752586365,397.72984313964844,300.33884048461914
78,2023-04-17,192.7842071056366,218.6146535873413,338.4046573638916,235.44503784179688
78,2023-04-18,159.51926267147064,163.94490504264832,279.2714538574219,176.68106365203857
78,2023-04-19,122.34819841384888,125.14768600463867,259.340425491333,134.72463989257812
